Seafloor Age,Distance Along Trench,Trench Absolute Orthogonal,Convergence Orthogonal,Convergence Parallel,decompacted sediment thickness,sediment thickness,ocean crust carbon percent,Label
50.54,0.98,1.18,3.5,4.02,4.19,97.18,1.89,0
50.47,1.15,1.19,3.49,4.01,3.64,92.52,1.86,0
48.08,0.94,1.18,3.44,4.0,3.34,91.77,1.9,0
48.01,0.92,1.18,3.41,4.0,8.13,96.21,1.86,0
47.94,0.9,1.18,3.38,3.99,6.99,95.42,1.84,0
9.16,8.46,-1.95,1.2,-1.22,467.45,1652.22,1.23,0
8.2,6.86,-1.95,-0.63,-0.57,382.45,1696.55,1.22,0
7.76,4.84,-1.95,0.29,-0.84,522.28,1589.65,1.21,0
7.24,3.89,-1.95,1.32,-2.96,402.09,1689.13,1.21,0
6.64,4.05,-1.95,1.42,-2.33,400.87,1594.76,1.21,0
6.21,4.69,-1.95,1.43,-0.01,276.05,1684.51,1.21,0
5.28,5.82,-1.96,1.21,2.15,415.24,1592.68,1.18,0
5.06,8.04,-1.96,1.11,-0.91,35.57,1789.28,1.19,0
6.11,8.57,-1.96,2.09,-3.22,35.02,2503.79,1.28,0
4.99,8.68,-1.96,1.92,-3.8,32.83,2163.77,1.23,0
3.87,8.8,-2.03,5.4,-4.89,24.26,2243.82,1.17,0
2.43,8.91,-2.34,7.27,-0.69,32.47,2233.14,1.06,0
1.92,9.0,-2.34,7.25,-0.68,28.51,2250.02,1.02,0
2.92,9.71,-2.34,7.23,-0.67,29.06,2281.06,1.14,0
3.26,11.4,-2.34,7.22,-0.66,30.37,2092.96,1.17,0
3.57,11.66,-2.35,7.2,-0.65,26.69,2077.18,1.2,0
5.99,11.74,-2.35,7.18,-0.64,25.95,2061.67,1.34,0
5.09,11.59,-2.35,7.16,-0.63,22.34,2083.72,1.3,0
4.95,11.41,-2.35,7.14,-0.61,25.33,2015.66,1.3,0
4.91,11.23,-2.35,7.12,-0.6,24.75,2039.58,1.3,0
4.71,11.04,-2.39,7.5,-0.58,21.19,1985.83,1.29,0
4.03,10.92,-2.4,7.52,-0.57,21.65,2050.58,1.26,0
4.67,10.8,-2.4,7.5,-0.57,21.53,1915.32,1.29,0
4.08,10.68,-2.4,9.51,-4.47,20.25,1490.1,1.26,0
4.57,10.57,-2.4,9.46,-4.49,21.24,1826.35,1.29,0
6.25,10.45,-2.4,9.41,-4.51,20.73,1964.58,1.39,0
6.49,10.33,-2.4,10.77,-4.33,21.19,1718.36,1.43,0
6.53,10.17,-2.4,12.45,-4.13,31.17,1910.77,1.45,0
7.22,9.99,-2.41,12.41,-4.16,23.04,1631.22,1.51,0
6.77,9.77,-2.41,12.37,-4.2,20.09,1854.88,1.51,0
7.04,9.55,-2.44,12.36,-4.24,28.75,1506.34,1.54,0
6.59,8.84,-2.42,13.49,0.88,27.71,1795.46,1.53,0
7.3,8.62,-2.42,13.47,0.83,29.61,1516.94,1.57,0
7.2,8.41,-2.77,17.47,2.9,27.47,419.79,1.58,0
7.77,8.19,-2.8,17.94,3.12,30.27,1460.89,1.61,0
9.46,7.95,-2.8,17.97,3.1,25.58,1742.63,1.7,0
10.07,7.71,-2.8,17.99,3.07,26.66,1417.08,1.73,0
10.67,7.48,-2.8,18.02,3.05,27.84,1414.34,1.77,0
12.31,7.25,-2.8,18.04,3.02,4.94,1412.89,1.83,0
15.19,7.11,-2.8,18.06,3.0,9.39,1181.1,1.86,0
26.74,6.98,-2.35,14.96,-0.63,11.33,1161.46,1.94,0
38.92,6.85,-2.37,14.5,-1.13,8.85,205.33,2.18,0
41.95,6.72,-2.38,14.48,-1.17,15.22,204.07,2.34,0
42.18,6.59,-2.38,14.17,-1.01,15.18,132.71,2.37,0
42.42,6.46,-2.38,13.0,-0.19,16.01,1508.95,2.4,0
42.88,6.33,-2.38,13.02,-0.23,13.72,1602.06,2.42,0
44.04,6.2,-2.38,13.04,-0.27,33.65,1542.38,2.43,0
44.54,6.07,-2.49,13.25,-0.24,19.75,219.25,2.41,0
45.07,5.95,-3.45,14.98,0.39,29.29,156.18,2.4,0
47.39,5.82,-3.45,14.28,0.09,32.7,154.63,2.39,0
48.06,5.77,-3.02,12.63,-0.51,39.38,152.93,2.41,0
48.93,5.77,-3.02,12.63,-0.56,41.89,149.95,2.42,0
49.11,5.77,-3.02,13.02,0.06,31.58,146.79,2.41,0
49.34,5.77,-3.02,14.85,1.01,19.52,143.46,2.4,0
51.02,5.77,-3.02,15.54,1.2,15.67,137.31,2.37,0
51.56,5.77,-2.89,15.3,1.3,15.79,127.58,2.35,0
52.5,5.77,-1.75,9.66,-0.68,13.25,116.54,2.32,0
52.45,5.77,-1.76,8.88,-1.3,13.98,114.96,2.3,0
52.4,5.77,-1.76,8.6,-1.39,13.55,108.68,2.28,0
52.48,5.77,-1.76,8.6,-1.39,6.45,106.68,2.25,0
54.11,5.77,-4.11,8.59,-1.38,2.6,105.32,2.17,0
53.82,5.77,-4.11,11.21,0.39,1.89,104.07,2.15,0
55.53,5.77,-4.1,12.71,0.5,1.9,108.01,2.12,0
55.93,5.77,-4.1,13.14,-0.15,2.71,111.93,2.14,0
51.09,5.77,-4.1,13.12,-0.15,70.33,118.66,2.13,0
51.49,5.77,-4.1,11.94,-0.66,38.72,114.51,2.1,0
53.14,5.77,-4.09,11.92,-0.68,43.89,115.8,2.13,0
53.33,5.77,-4.12,12.28,-0.39,44.73,117.07,2.15,0
54.26,5.77,-4.18,13.21,0.67,42.88,117.13,2.24,0
54.41,5.77,-4.17,13.2,0.69,39.28,114.45,2.29,0
60.42,5.77,-3.28,13.2,0.71,35.56,111.95,2.41,0
55.73,5.77,-3.27,12.8,0.1,36.39,111.47,2.37,0
55.67,5.77,-3.25,12.75,0.05,35.47,111.0,2.37,0
57.99,5.77,-3.24,12.73,0.07,33.1,110.52,2.4,0
56.15,5.77,-3.23,12.7,0.1,29.87,110.05,2.39,0
63.55,5.77,-3.22,12.7,0.11,19.92,109.64,2.48,0
63.65,5.77,-3.2,11.45,-0.9,22.48,109.16,2.49,0
64.67,5.77,-3.19,10.89,-1.36,28.92,108.69,2.52,0
64.57,5.77,-3.18,10.86,-1.39,30.34,97.06,2.52,0
64.47,5.77,-3.16,11.11,-0.2,12.32,96.06,2.53,0
65.43,5.77,-3.15,11.13,-0.1,10.88,80.7,2.55,0
65.35,5.77,-3.13,11.12,-0.13,16.07,89.47,2.56,0
65.41,5.77,-3.12,11.1,-0.17,23.54,90.19,2.56,0
65.52,5.77,-3.09,14.36,-0.97,28.5,91.82,2.57,0
67.39,18.0,-3.06,14.26,-1.09,43.11,90.71,2.58,0
68.03,18.17,-3.04,14.16,-1.21,30.41,91.2,2.58,0
69.25,5.77,-3.01,14.06,-1.33,38.43,80.65,2.57,0
70.07,5.77,-2.98,13.95,-1.45,35.37,82.67,2.56,0
70.89,5.77,-2.96,13.85,-1.57,43.9,85.08,2.53,0
71.15,5.77,-2.93,13.74,-1.69,49.15,96.27,2.49,0
72.06,5.77,-2.9,14.38,0.42,48.54,96.96,2.4,0
73.89,5.77,-2.88,14.33,0.34,47.28,101.81,2.23,0
74.79,5.77,-2.85,14.27,0.26,52.16,101.66,2.16,0
75.34,5.77,-2.82,14.21,0.19,52.26,98.93,2.14,0
75.95,5.77,-2.79,14.15,0.11,70.95,89.93,2.13,0
76.55,5.77,-2.76,10.73,1.43,62.26,97.43,2.14,0
76.36,5.77,-2.74,10.72,1.43,61.43,107.93,2.15,0
76.46,5.77,-2.71,10.7,1.42,70.61,102.48,2.18,0
76.56,5.77,-2.68,10.69,1.42,77.69,106.64,2.22,0
79.68,5.77,-2.65,10.67,1.41,80.09,102.13,2.45,0
79.74,5.77,-2.62,11.36,-0.69,76.98,98.01,2.47,0
79.69,5.77,-2.59,11.32,-0.7,92.38,108.52,2.47,0
80.0,5.77,-2.56,11.29,-0.71,90.91,103.11,2.45,0
79.98,5.77,-2.53,11.25,-0.72,87.94,105.55,2.41,0
80.13,5.77,-2.5,11.22,-0.73,95.23,101.12,2.37,0
80.28,5.77,-5.6,14.32,-2.22,103.23,102.52,2.35,0
81.19,5.77,-5.61,14.33,-2.21,92.86,102.97,2.37,0
81.14,5.77,-5.61,14.34,-2.19,97.11,103.34,2.39,0
81.76,5.77,-5.61,14.35,-2.17,98.83,98.56,2.43,0
82.71,5.77,-5.61,14.36,-2.16,109.28,103.25,2.47,0
84.55,5.77,-5.17,13.19,7.76,111.22,102.94,2.48,0
84.41,5.77,-5.17,13.15,7.77,107.37,101.53,2.48,0
84.49,5.77,-5.16,13.12,7.78,119.79,97.36,2.49,0
85.83,5.77,-5.15,13.08,7.79,99.84,93.35,2.51,0
86.14,5.77,-5.14,13.04,7.8,97.73,101.4,2.53,0
85.69,5.77,-5.13,13.0,7.81,92.32,100.36,2.54,0
86.09,5.77,-5.12,12.95,7.82,120.91,109.37,2.58,0
87.29,5.77,-5.11,12.91,7.83,130.93,106.48,2.64,0
86.95,5.77,-5.1,12.87,7.84,103.25,92.75,2.65,0
89.23,5.77,-5.09,12.82,7.84,134.62,100.28,2.68,0
89.79,5.77,-3.09,12.07,9.05,148.8,98.33,2.69,0
89.22,5.6,-2.61,13.49,8.11,137.98,95.01,2.69,0
88.76,5.25,-2.59,13.45,8.02,133.6,87.41,2.68,0
88.86,4.91,-2.57,14.43,4.13,100.23,87.42,2.68,0
88.9,4.49,-2.55,14.41,4.04,85.52,87.01,2.68,0
89.1,4.08,-2.17,13.46,3.24,152.82,103.14,2.69,0
89.28,3.93,-1.32,11.26,1.49,50.82,98.39,2.69,0
89.37,3.91,-1.3,11.27,1.39,32.28,87.57,2.69,0
89.48,3.89,-1.29,11.28,1.29,61.85,77.6,2.69,0
89.43,3.86,-1.28,11.29,1.19,8.73,61.47,2.69,0
89.57,3.83,-0.93,8.96,-1.9,1.85,76.6,2.69,0
88.41,3.7,-1.58,7.54,-4.11,0.77,73.02,2.68,0
86.75,3.47,-1.55,7.5,-4.17,0.22,69.04,2.68,0
85.43,3.23,-1.53,7.45,-4.23,2.15,57.05,2.67,0
84.36,3.0,-1.5,7.41,-4.3,2.0,54.35,2.67,0
83.79,2.76,-1.48,5.64,-2.21,-0.01,51.68,2.67,0
83.16,2.37,-1.46,5.62,-2.2,-0.21,49.05,2.66,0
78.37,2.13,-1.4,5.5,-2.25,-0.08,46.46,2.64,0
77.46,1.9,-1.15,4.57,-2.75,-0.23,44.36,2.64,0
76.65,1.71,-1.13,4.56,-2.74,-0.01,43.33,2.64,0
75.93,23.53,1.43,-1.44,-1.64,0.0,45.15,2.63,0
77.58,0.05,2.29,2.14,1.58,-0.01,52.0,2.64,0
76.83,0.01,2.3,2.17,1.61,2.61,59.15,2.64,0
76.0,0.09,2.29,0.34,2.14,5.6,82.7,2.63,0
73.42,0.09,2.28,0.37,2.13,14.21,92.04,2.62,0
72.42,0.26,1.44,0.57,2.13,21.05,96.37,2.62,0
69.99,1.21,1.37,0.65,2.68,34.04,117.25,2.61,0
66.48,1.45,1.28,0.77,3.5,34.09,123.35,2.59,0
71.16,1.28,1.27,0.79,3.49,35.25,110.38,2.61,0
69.64,1.3,1.27,0.8,3.48,40.02,102.03,2.61,0
69.01,1.05,-2.09,0.83,3.48,32.29,89.89,2.6,0
78.62,1.05,-2.09,0.85,3.47,38.26,90.37,2.65,0
78.5,0.88,-2.1,0.87,3.46,20.96,77.22,2.64,0
84.38,0.67,-2.11,0.9,3.45,11.62,64.78,2.67,0
84.29,0.68,-1.23,0.04,6.14,21.18,68.5,2.67,0
84.08,0.1,-1.26,0.09,6.14,32.45,71.56,2.67,0
76.78,0.09,-1.24,1.27,3.44,48.06,74.91,2.64,0
83.32,0.1,-2.38,4.8,5.87,57.99,83.58,2.66,0
82.66,0.1,-2.4,4.8,5.87,70.59,88.18,2.66,0
81.69,0.03,-1.1,1.61,4.13,69.1,84.93,2.66,0
81.08,0.02,-4.55,0.56,2.29,76.0,86.96,2.66,0
76.39,19.78,-3.47,9.47,-4.35,39.6,72.24,2.64,0
77.32,19.06,-3.51,9.53,-4.29,33.91,74.0,2.64,0
76.96,18.53,-3.54,9.58,-4.23,77.22,78.05,2.64,0
75.73,17.82,-2.8,8.85,-5.42,87.43,78.27,2.63,0
74.51,17.3,-1.01,7.09,-8.3,83.73,79.38,2.63,0
77.74,17.41,-1.0,7.13,-8.28,87.1,79.52,2.64,0
78.26,17.33,-1.0,7.16,-8.26,129.01,87.85,2.64,0
77.91,17.25,-1.0,8.23,-8.57,109.88,98.48,2.64,0
77.67,17.17,-1.82,9.09,-8.05,113.64,147.48,2.64,0
77.75,17.12,-0.6,7.89,-1.28,61.68,187.66,2.65,0
77.92,17.01,-0.6,7.88,-1.28,62.22,196.9,2.66,0
77.84,16.7,-0.6,7.85,-1.29,63.27,203.9,2.67,0
77.6,16.59,-0.6,7.84,-1.29,62.77,209.57,2.68,0
76.45,16.47,-0.6,7.82,-1.29,56.41,197.38,2.67,0
76.21,15.6,-1.1,8.4,-0.26,54.25,182.5,2.68,0
75.96,15.56,-1.1,8.4,-0.26,69.9,179.51,2.69,0
74.78,15.14,-1.09,8.37,-0.25,84.07,176.58,2.69,0
76.31,15.28,-1.1,8.39,-0.25,67.04,191.0,2.74,0
75.12,14.86,-1.09,8.35,-0.24,84.44,187.56,2.74,0
74.87,14.81,0.6,6.48,5.17,83.8,194.14,2.75,0
74.6,14.39,0.59,6.42,5.18,70.39,191.42,2.76,0
73.36,13.97,0.58,6.36,5.2,57.71,139.41,2.75,0
72.09,13.74,0.57,6.31,5.22,58.41,130.47,2.74,0
71.81,14.32,0.06,6.69,4.72,53.12,129.34,2.75,0
70.51,13.57,0.57,6.21,5.25,74.77,121.3,2.74,0
70.23,13.59,0.57,6.17,5.26,54.4,102.33,2.74,0
69.94,13.99,0.06,6.55,4.78,38.27,95.7,2.75,0
68.61,13.82,0.06,6.49,4.8,69.94,98.77,2.74,0
67.26,12.88,0.55,5.99,5.31,45.94,113.24,2.73,0
66.96,13.28,-0.2,6.77,2.95,32.13,111.28,2.73,0
65.93,13.1,-0.19,6.69,2.91,12.59,97.95,2.73,0
64.59,12.17,0.28,6.23,3.39,5.34,83.31,2.72,0
64.23,12.0,0.29,6.16,3.35,9.7,82.71,2.72,0
62.85,12.01,0.29,6.12,3.31,2.64,98.88,2.71,0
62.49,11.84,0.3,6.04,3.27,4.48,99.7,2.71,0
61.08,11.66,0.31,5.97,3.23,3.72,99.86,2.7,0
60.71,11.3,0.34,5.85,3.19,4.97,99.64,2.7,0
59.26,11.32,0.34,5.81,3.16,3.65,95.52,2.69,0
59.96,11.74,-0.09,6.07,2.66,17.23,122.87,2.69,0
57.41,11.02,1.23,4.77,2.02,13.24,130.34,2.68,0
55.9,1.5,4.2,0.73,5.33,0.69,151.91,2.67,0
55.5,1.47,4.2,0.73,5.25,0.81,150.36,2.67,0
53.96,1.26,4.21,0.69,5.17,0.75,150.44,2.66,0
53.55,1.24,4.22,0.68,5.09,1.41,149.55,2.66,0
51.97,1.22,4.22,0.67,5.01,1.55,148.39,2.65,0
51.56,1.19,4.22,0.67,4.93,2.11,146.43,2.65,0
51.16,1.36,4.21,0.7,4.85,2.29,141.83,2.64,0
50.73,1.15,4.22,0.65,4.77,2.48,139.71,2.64,0
54.1,1.13,4.23,0.64,4.69,3.49,136.84,2.57,0
53.75,1.29,3.62,1.27,4.31,0.71,134.31,2.56,0
55.47,1.27,3.62,1.26,4.23,1.06,128.32,2.46,0
57.75,1.25,3.62,1.26,4.16,0.97,125.77,2.3,0
55.68,1.03,3.64,1.21,4.09,2.51,121.41,2.35,0
55.61,1.2,3.63,1.24,4.01,1.94,119.21,2.29,0
55.53,0.99,3.64,1.19,3.94,0.07,105.61,2.23,0
55.46,1.16,3.63,1.22,3.87,2.34,108.16,2.17,0
55.4,0.94,3.64,1.18,3.79,2.45,106.84,2.1,0
55.33,0.92,3.65,1.17,3.72,1.47,103.32,2.03,0
57.35,0.9,3.65,1.15,3.65,4.21,106.44,1.9,0
50.07,1.07,1.18,3.64,4.05,7.7,105.3,2.23,0
57.27,1.05,1.18,3.61,4.05,4.0,103.54,1.87,0
55.12,0.85,1.18,3.56,4.04,6.4,106.45,1.87,0
55.08,0.83,1.18,3.53,4.03,4.86,98.47,1.86,0
52.84,0.81,1.18,3.5,4.03,5.04,97.61,1.87,0
50.54,0.79,1.18,3.47,4.02,4.19,97.18,1.89,0
50.47,0.77,1.18,3.44,4.01,3.64,92.52,1.86,0
48.08,0.94,1.18,3.44,4.0,3.34,91.77,1.9,0
48.01,0.73,1.18,3.39,4.0,8.13,96.21,1.86,0
47.94,0.71,1.18,3.36,3.99,6.99,95.42,1.84,0
9.16,9.17,-1.63,0.49,-1.38,306.73,1585.05,1.23,0
8.2,7.58,-1.63,-0.76,-0.45,382.45,1696.55,1.22,0
8.01,5.55,-1.63,0.04,-0.87,522.28,1589.65,1.23,0
6.75,4.61,-1.64,-0.05,-3.09,402.09,1689.13,1.18,0
5.57,4.76,-1.64,0.14,-2.5,400.87,1587.89,1.14,0
6.21,5.4,-1.64,1.36,-0.26,276.05,1684.51,1.21,0
5.28,6.54,-1.64,2.38,1.85,415.24,1592.68,1.18,0
5.06,8.76,-1.65,0.98,-1.1,35.57,1789.28,1.19,0
4.46,9.28,-1.65,0.86,-3.5,36.88,1610.06,1.17,0
3.3,9.4,-1.65,0.35,-4.02,32.83,2148.54,1.1,0
2.18,9.52,-1.74,4.16,-5.75,31.87,2243.82,1.01,0
2.43,9.63,-2.06,6.98,-1.96,32.47,2233.14,1.06,0
1.92,9.72,-2.06,6.96,-1.94,28.51,2250.02,1.02,0
2.92,10.45,-2.06,6.94,-1.93,29.06,2087.64,1.14,0
3.26,12.14,-2.06,6.92,-1.92,30.37,2092.96,1.17,0
3.57,12.4,-2.07,6.9,-1.9,26.69,2077.18,1.2,0
4.25,12.47,-2.07,6.89,-1.89,25.95,2061.67,1.25,0
3.95,12.33,-2.07,6.87,-1.87,22.34,2083.72,1.24,0
4.12,12.15,-2.07,6.85,-1.86,25.33,2015.66,1.25,0
4.91,11.96,-2.08,6.84,-1.85,21.09,2039.58,1.3,0
4.71,11.78,-2.24,7.22,-1.89,21.19,1985.83,1.29,0
4.03,11.66,-2.26,7.24,-1.88,21.65,2050.58,1.26,0
3.92,11.54,-2.26,7.22,-1.88,21.53,1915.32,1.25,0
4.08,11.42,-2.26,8.53,-6.08,20.25,1490.1,1.26,0
4.57,11.31,-2.27,8.47,-6.09,21.24,1826.35,1.29,0
5.32,11.19,-2.27,8.42,-6.1,20.73,1964.58,1.34,0
5.64,11.07,-2.27,9.78,-6.16,21.19,1718.36,1.38,0
6.64,10.91,-2.27,11.47,-6.26,31.17,1910.77,1.46,0
6.53,10.73,-2.27,11.42,-6.28,23.04,1631.22,1.47,0
6.77,10.51,-2.27,11.38,-6.31,20.09,1854.88,1.51,0
6.69,10.29,-2.32,11.36,-6.35,28.75,1506.34,1.52,0
6.59,9.43,-2.42,13.44,0.88,27.71,460.34,1.53,0
7.3,9.21,-2.42,13.42,0.83,29.61,442.81,1.57,0
7.2,9.0,-2.76,17.5,2.9,27.47,419.79,1.58,0
15.45,8.78,-2.8,17.98,3.12,30.27,402.65,1.87,0
18.9,8.54,-2.8,18.0,3.1,25.58,391.28,1.92,0
10.07,8.3,-2.8,18.03,3.07,26.66,1417.08,1.73,0
10.67,8.07,-2.8,18.05,3.05,27.84,1414.34,1.77,0
29.52,7.84,-2.8,18.07,3.02,4.94,1412.89,1.94,0
15.19,7.7,-2.8,18.1,3.0,9.39,1181.1,1.86,0
26.74,7.57,-2.34,14.95,-0.63,11.33,1161.46,1.94,0
39.02,7.44,-2.36,14.48,-1.13,8.85,205.33,2.18,0
40.47,7.31,-2.37,14.46,-1.17,15.22,204.07,2.27,0
42.18,7.18,-2.37,14.16,-1.01,15.18,132.71,2.37,0
42.42,7.05,-2.37,13.04,-0.19,16.01,1508.95,2.4,0
42.98,6.92,-2.37,13.06,-0.23,13.72,1602.06,2.42,0
43.07,6.79,-2.37,13.07,-0.27,33.65,264.87,2.43,0
44.54,6.66,-2.48,13.28,-0.24,19.75,219.25,2.41,0
45.07,6.54,-3.45,15.02,0.39,29.29,156.18,2.4,0
46.19,6.41,-3.45,14.32,0.09,32.7,154.63,2.38,0
46.89,6.36,-3.01,12.66,-0.51,39.38,152.93,2.39,0
48.93,6.36,-3.01,12.67,-0.56,41.89,149.95,2.42,0
49.11,6.36,-3.02,13.07,0.06,31.58,146.79,2.41,0
49.7,6.36,-3.02,14.91,1.01,19.52,140.33,2.4,0
50.19,6.36,-3.02,15.6,1.2,15.67,137.31,2.38,0
50.76,6.36,-2.89,15.36,1.3,15.79,127.58,2.36,0
52.5,6.36,-1.74,9.7,-0.68,9.38,116.54,2.32,0
52.45,6.36,-1.74,8.92,-1.3,3.3,114.96,2.3,0
51.07,6.36,-1.75,8.65,-1.39,2.48,108.68,2.3,0
47.69,6.36,-1.75,8.64,-1.39,6.45,106.68,2.33,0
47.77,6.36,-4.12,8.63,-1.38,2.6,105.32,2.31,0
53.82,6.36,-4.12,11.26,0.39,1.89,104.07,2.15,0
48.93,6.36,-4.11,12.75,0.5,1.9,108.01,2.25,0
49.26,6.36,-4.11,13.16,-0.15,2.71,111.93,2.21,0
51.09,6.36,-4.11,13.15,-0.15,70.33,118.66,2.13,0
51.49,6.36,-4.11,11.97,-0.66,38.72,114.51,2.1,0
53.14,6.36,-4.1,11.95,-0.68,43.89,115.8,2.13,0
53.92,6.36,-4.12,12.31,-0.39,44.73,117.07,2.19,0
54.26,6.36,-4.18,13.24,0.67,42.88,117.13,2.24,0
54.41,6.36,-4.16,13.24,0.69,39.28,114.45,2.29,0
54.86,6.36,-3.28,13.24,0.71,35.56,111.95,2.33,0
55.73,6.36,-3.27,12.84,0.1,36.39,111.47,2.37,0
55.67,6.36,-3.26,12.8,0.05,35.47,111.0,2.37,0
55.47,6.36,-3.25,12.78,0.07,33.1,110.52,2.38,0
56.15,6.36,-3.23,12.75,0.1,29.87,110.05,2.39,0
63.08,6.36,-3.22,12.74,0.11,19.92,109.64,2.47,0
63.16,6.36,-3.21,11.52,-0.9,22.48,109.16,2.49,0
64.17,6.36,-3.2,10.97,-1.36,28.92,108.69,2.51,0
64.09,6.36,-3.18,10.94,-1.39,30.34,108.21,2.52,0
64.47,6.36,-3.17,11.2,-0.2,33.69,107.74,2.53,0
64.99,6.36,-3.16,11.22,-0.1,10.88,80.7,2.55,0
64.93,6.36,-3.14,11.21,-0.13,16.07,89.47,2.55,0
65.41,6.36,-3.13,11.19,-0.17,23.54,90.19,2.56,0
66.25,6.36,-3.1,14.39,-0.97,34.4,91.82,2.57,0
67.39,18.59,-3.07,14.29,-1.09,43.11,90.71,2.58,0
68.03,18.76,-3.04,14.19,-1.21,46.73,91.2,2.58,0
68.79,6.36,-3.02,14.09,-1.33,38.43,88.35,2.57,0
70.07,6.36,-2.99,13.99,-1.45,35.37,82.67,2.56,0
70.89,6.36,-2.96,13.88,-1.57,43.9,89.55,2.53,0
71.72,6.36,-2.94,13.77,-1.69,49.15,96.27,2.47,0
73.49,6.36,-2.91,14.39,0.42,58.23,96.96,2.31,0
73.89,6.36,-2.88,14.33,0.34,47.28,90.94,2.23,0
74.79,6.36,-2.86,14.28,0.26,52.16,101.66,2.16,0
75.62,6.36,-2.83,14.22,0.19,52.26,98.93,2.14,0
75.95,6.36,-2.8,14.16,0.11,70.95,89.93,2.13,0
77.76,6.36,-2.77,10.71,1.43,62.26,97.43,2.16,0
76.67,6.36,-2.74,10.7,1.43,61.43,87.98,2.16,0
76.77,6.36,-2.72,10.69,1.42,70.61,102.48,2.19,0
77.74,6.36,-2.69,10.67,1.42,77.69,106.64,2.28,0
76.66,6.36,-2.66,10.66,1.41,80.09,102.13,2.27,0
76.66,6.36,-2.63,11.34,-0.69,76.98,95.21,2.35,0
80.44,6.36,-2.6,11.31,-0.7,92.38,100.71,2.46,0
80.3,6.36,-2.57,11.28,-0.71,90.91,103.11,2.44,0
80.22,6.36,-2.54,11.24,-0.72,87.94,98.71,2.4,0
81.12,6.36,-2.51,11.21,-0.73,95.23,101.12,2.35,0
81.26,6.36,-5.59,14.29,-2.22,103.23,102.52,2.35,0
82.17,6.36,-5.59,14.3,-2.21,92.86,102.97,2.4,0
81.34,6.36,-5.59,14.31,-2.19,97.11,98.18,2.4,0
81.97,6.36,-5.59,14.32,-2.17,98.83,98.56,2.44,0
82.85,6.36,-5.59,14.32,-2.16,109.28,103.25,2.47,0
84.49,6.36,-5.16,13.24,7.76,75.24,102.94,2.48,0
84.41,6.36,-5.15,13.2,7.77,107.37,93.74,2.48,0
85.54,6.36,-5.14,13.17,7.78,119.79,97.36,2.5,0
85.83,6.36,-5.14,13.13,7.79,99.84,93.35,2.51,0
86.14,6.36,-5.13,13.09,7.8,97.73,101.4,2.53,0
86.43,6.36,-5.12,13.05,7.81,92.32,100.36,2.56,0
86.09,6.36,-5.11,13.01,7.82,120.91,109.37,2.58,0
87.21,6.36,-5.1,12.97,7.83,130.93,106.48,2.63,0
86.95,6.36,-5.09,12.92,7.84,103.25,92.75,2.65,0
86.82,6.36,-5.07,12.88,7.84,134.62,100.28,2.66,0
89.79,6.36,-3.09,12.16,9.05,148.8,98.33,2.69,0
89.31,6.19,-2.63,13.6,8.11,137.98,95.01,2.69,0
88.76,5.84,-2.61,13.56,8.02,150.58,87.14,2.68,0
89.92,5.5,-2.59,14.54,4.13,100.23,87.42,2.69,0
89.05,5.08,-2.56,14.53,4.04,106.89,87.01,2.68,0
91.29,4.67,-2.19,13.57,3.24,152.82,103.14,2.69,0
89.28,4.52,-1.34,11.37,1.49,95.63,98.39,2.69,0
90.5,4.5,-1.33,11.38,1.39,63.72,87.57,2.69,0
90.61,4.48,-1.31,11.39,1.29,61.85,77.6,2.69,0
89.6,4.45,-1.3,11.4,1.19,39.76,71.47,2.69,0
89.75,4.42,-0.97,9.08,-1.9,26.17,76.6,2.69,0
89.15,4.29,-1.61,7.67,-4.11,20.07,73.02,2.69,0
86.75,4.06,-1.59,7.62,-4.17,0.22,69.04,2.68,0
85.43,3.82,-1.56,7.58,-4.23,-0.07,66.83,2.67,0
85.88,3.59,-1.54,7.53,-4.3,2.0,68.22,2.67,0
85.61,3.35,-1.51,5.69,-2.21,-0.01,62.52,2.67,0
85.11,2.96,-1.49,5.67,-2.2,-0.21,49.05,2.67,0
84.59,2.72,-1.44,5.55,-2.25,-0.08,46.46,2.67,0
81.76,2.49,-1.19,4.62,-2.75,-0.23,44.36,2.66,0
81.1,2.3,-1.17,4.61,-2.74,-0.01,43.33,2.66,0
77.78,1.78,0.95,2.51,0.74,-0.01,42.66,2.64,0
79.66,0.5,2.31,2.14,1.58,-0.02,44.07,2.65,0
76.83,0.13,2.3,2.16,1.61,2.61,59.15,2.64,0
76.0,0.09,2.29,0.34,2.14,5.6,82.7,2.63,0
73.42,0.27,2.29,0.35,2.13,14.21,92.04,2.62,0
72.42,0.78,1.45,0.54,2.13,21.05,96.37,2.62,0
71.65,1.58,1.38,0.63,2.68,36.41,113.36,2.62,0
70.1,2.03,1.28,0.73,3.5,36.15,114.01,2.61,0
71.16,1.87,1.28,0.76,3.49,33.26,102.51,2.61,0
70.4,1.7,1.27,0.78,3.48,31.77,95.83,2.61,0
69.01,1.62,-2.08,0.8,3.48,32.29,89.89,2.6,0
78.62,1.44,-2.09,0.82,3.47,38.26,90.37,2.65,0
84.48,1.28,-2.09,0.85,3.46,20.96,77.22,2.67,0
84.38,1.24,-2.1,0.87,3.45,22.12,74.59,2.67,0
84.29,1.07,-1.2,-0.01,6.14,27.67,76.44,2.67,0
84.08,0.49,-1.23,0.04,6.14,32.45,71.56,2.67,0
